Element,ProjectId,FileId,Count,Alias,Kind,Line,PackageName,Supported,Automated,Status,Statement,SessionId,SnowConvertCoreVersion,SnowparkVersion,CellId,ExecutionId,ParametersInfo,Technology
pyspark.sql.dataframe.DataFrame.filter,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,18,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,staypoint.filter(F.col('event_date') <= end_date),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""bool"",""ParamType"":""bool""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,18,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('event_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,18,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('event_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.filter,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,19,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,staypoint.filter(F.col('event_date') >= start_date),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""bool"",""ParamType"":""bool""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,19,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('event_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,19,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('event_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.filter,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,21,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"staypoint.filter(F.substring('hash_msisdn', - 1, 1) == suffix)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""bool"",""ParamType"":""bool""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,21,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"F.substring('hash_msisdn', - 1, 1)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.substring,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,21,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"F.substring('hash_msisdn', - 1, 1)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""int"",""ParamType"":""int""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.column.Column.isNotNull,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,22,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('latitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.column.Column.isNotNull,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,22,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('longitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.dataframe.DataFrame.filter,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,22,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,staypoint.filter(( F.col('latitude').isNotNull() ) & ( F.col('longitude').isNotNull() )),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,22,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('latitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,22,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('longitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,22,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('latitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,22,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('longitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.filter,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,24,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,inbound.filter(F.col('event_date') <= end_date),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""bool"",""ParamType"":""bool""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,24,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('event_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,24,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('event_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.filter,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,25,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,inbound.filter(F.col('event_date') >= start_date),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""bool"",""ParamType"":""bool""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,25,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('event_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,25,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('event_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.filter,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,27,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"inbound.filter(F.substring('imsi', - 1, 1) == suffix)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""bool"",""ParamType"":""bool""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,27,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"F.substring('imsi', - 1, 1)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.substring,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,27,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"F.substring('imsi', - 1, 1)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""},{""ParamName"":""int"",""ParamType"":""int""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.column.Column.isNotNull,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,28,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('latitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.column.Column.isNotNull,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,28,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('longitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.dataframe.DataFrame.filter,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,28,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,inbound.filter(( F.col('latitude').isNotNull() ) & ( F.col('longitude').isNotNull() )),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,28,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('latitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,28,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('longitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,28,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('latitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,28,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,F.col('longitude').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.withColumnRenamed,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,31,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"staypoint\ .withColumnRenamed('hash_msisdn', 'msisdn')\ .withColumnRenamed('start_time', 'start_datetime')\ .withColumnRenamed('end_time', 'end_datetime')\ .withColumn('latitude', f.round(col('latitude').cast('double'), 5))\ .withColumn('longitude', f.round(col('longitude').cast('double'), 5))\ .dropDuplicates(['msisdn', 'start_datetime', 'end_datetime', 'longitude', 'latitude'])\ .withColumn('operator', f.lit(operator_name))\ .withColumn('country', f.lit('INDONESIA'))\ .withColumn('event_month', f.to_date(col('end_datetime')))\ .withColumn('event_month', f.format_string(""%04d-M%02d"", f.year(col('event_month')), f.month(col('event_month'))))\ .withColumn('h3_10', geo_to_h3('latitude', 'longitude', f.lit(10)))\ .withColumn('h3_9', to_parent_res9_udf(col('h3_10')))\ .withColumn('h3_8', to_parent_res8_udf(col('h3_9')))\ .withColumn('h3_7', to_parent_res7_udf(col('h3_8')))\ .drop('event_date')\ .select(['msisdn', 'latitude', 'longitude', 'start_datetime', 'end_datetime', 'operator', 'country', 'event_month', 'h3_7', 'h3_9', 'h3_10'])",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.withColumnRenamed,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,32,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"staypoint\ .withColumnRenamed('hash_msisdn', 'msisdn')\ .withColumnRenamed('start_time', 'start_datetime')\ .withColumnRenamed('end_time', 'end_datetime')\ .withColumn('latitude', f.round(col('latitude').cast('double'), 5))\ .withColumn('longitude', f.round(col('longitude').cast('double'), 5))\ .dropDuplicates(['msisdn', 'start_datetime', 'end_datetime', 'longitude', 'latitude'])\ .withColumn('operator', f.lit(operator_name))\ .withColumn('country', f.lit('INDONESIA'))\ .withColumn('event_month', f.to_date(col('end_datetime')))\ .withColumn('event_month', f.format_string(""%04d-M%02d"", f.year(col('event_month')), f.month(col('event_month'))))\ .withColumn('h3_10', geo_to_h3('latitude', 'longitude', f.lit(10)))\ .withColumn('h3_9', to_parent_res9_udf(col('h3_10')))\ .withColumn('h3_8', to_parent_res8_udf(col('h3_9')))\ .withColumn('h3_7', to_parent_res7_udf(col('h3_8')))\ .drop('event_date')\ .select(['msisdn', 'latitude', 'longitude', 'start_datetime', 'end_datetime', 'operator', 'country', 'event_month', 'h3_7', 'h3_9', 'h3_10'])",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.withColumnRenamed,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,33,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"staypoint\ .withColumnRenamed('hash_msisdn', 'msisdn')\ .withColumnRenamed('start_time', 'start_datetime')\ .withColumnRenamed('end_time', 'end_datetime')\ .withColumn('latitude', f.round(col('latitude').cast('double'), 5))\ .withColumn('longitude', f.round(col('longitude').cast('double'), 5))\ .dropDuplicates(['msisdn', 'start_datetime', 'end_datetime', 'longitude', 'latitude'])\ .withColumn('operator', f.lit(operator_name))\ .withColumn('country', f.lit('INDONESIA'))\ .withColumn('event_month', f.to_date(col('end_datetime')))\ .withColumn('event_month', f.format_string(""%04d-M%02d"", f.year(col('event_month')), f.month(col('event_month'))))\ .withColumn('h3_10', geo_to_h3('latitude', 'longitude', f.lit(10)))\ .withColumn('h3_9', to_parent_res9_udf(col('h3_10')))\ .withColumn('h3_8', to_parent_res8_udf(col('h3_9')))\ .withColumn('h3_7', to_parent_res7_udf(col('h3_8')))\ .drop('event_date')\ .select(['msisdn', 'latitude', 'longitude', 'start_datetime', 'end_datetime', 'operator', 'country', 'event_month', 'h3_7', 'h3_9', 'h3_10'])",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.column.Column.cast,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,34,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('latitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,34,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"staypoint\ .withColumnRenamed('hash_msisdn', 'msisdn')\ .withColumnRenamed('start_time', 'start_datetime')\ .withColumnRenamed('end_time', 'end_datetime')\ .withColumn('latitude', f.round(col('latitude').cast('double'), 5))\ .withColumn('longitude', f.round(col('longitude').cast('double'), 5))\ .dropDuplicates(['msisdn', 'start_datetime', 'end_datetime', 'longitude', 'latitude'])\ .withColumn('operator', f.lit(operator_name))\ .withColumn('country', f.lit('INDONESIA'))\ .withColumn('event_month', f.to_date(col('end_datetime')))\ .withColumn('event_month', f.format_string(""%04d-M%02d"", f.year(col('event_month')), f.month(col('event_month'))))\ .withColumn('h3_10', geo_to_h3('latitude', 'longitude', f.lit(10)))\ .withColumn('h3_9', to_parent_res9_udf(col('h3_10')))\ .withColumn('h3_8', to_parent_res8_udf(col('h3_9')))\ .withColumn('h3_7', to_parent_res7_udf(col('h3_8')))\ .drop('event_date')\ .select(['msisdn', 'latitude', 'longitude', 'start_datetime', 'end_datetime', 'operator', 'country', 'event_month', 'h3_7', 'h3_9', 'h3_10'])",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,34,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"f.round(col('latitude').cast('double'), 5)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,34,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('latitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions.round,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,34,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"f.round(col('latitude').cast('double'), 5)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.column.Column.cast,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,35,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('longitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,35,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"staypoint\ .withColumnRenamed('hash_msisdn', 'msisdn')\ .withColumnRenamed('start_time', 'start_datetime')\ .withColumnRenamed('end_time', 'end_datetime')\ .withColumn('latitude', f.round(col('latitude').cast('double'), 5))\ .withColumn('longitude', f.round(col('longitude').cast('double'), 5))\ .dropDuplicates(['msisdn', 'start_datetime', 'end_datetime', 'longitude', 'latitude'])\ .withColumn('operator', f.lit(operator_name))\ .withColumn('country', f.lit('INDONESIA'))\ .withColumn('event_month', f.to_date(col('end_datetime')))\ .withColumn('event_month', f.format_string(""%04d-M%02d"", f.year(col('event_month')), f.month(col('event_month'))))\ .withColumn('h3_10', geo_to_h3('latitude', 'longitude', f.lit(10)))\ .withColumn('h3_9', to_parent_res9_udf(col('h3_10')))\ .withColumn('h3_8', to_parent_res8_udf(col('h3_9')))\ .withColumn('h3_7', to_parent_res7_udf(col('h3_8')))\ .drop('event_date')\ .select(['msisdn', 'latitude', 'longitude', 'start_datetime', 'end_datetime', 'operator', 'country', 'event_month', 'h3_7', 'h3_9', 'h3_10'])",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
