h3_10,msisdn_encrypted,operator,country,service,datetime,longitude,latitude,idkab,nmkab,event_year,event_month,month,idprov
8a8c10793cc7fff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-09 09:46:08,106.89357,-6.16798,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-09 09:47:08,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 09:55:36,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 09:55:36,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 09:57:53,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 09:57:53,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:00:05,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:00:05,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:05:06,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:05:06,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:06:33,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:06:33,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:07:31,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:07:31,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:08:24,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:08:24,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:10:51,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:10:51,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:13:45,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:13:45,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:14:55,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:14:55,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 10:18:27,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-09 10:21:23,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 10:23:23,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 10:23:39,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 10:24:38,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:29:17,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:29:17,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 10:30:29,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 10:30:54,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-09 10:32:08,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 10:38:39,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:41:27,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:41:27,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 10:43:30,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-09 10:46:35,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:47:00,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:47:00,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:47:36,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:47:36,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 10:53:07,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 10:53:07,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 11:02:14,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 11:02:34,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 11:02:34,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c12b6cc37fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-09 11:03:28,106.90285,-6.14917,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-09 11:15:44,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-09 11:15:44,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10793cc7fff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-09 11:26:07,106.89357,-6.16798,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10793cc7fff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-09 11:26:51,106.89357,-6.16798,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10793cc7fff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-09 11:28:40,106.89357,-6.16798,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10793cc7fff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-09 11:50:48,106.89357,-6.16798,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-10 00:09:30,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-10 00:21:03,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 00:42:08,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 00:42:08,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 00:54:50,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 00:54:50,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 00:57:06,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 00:57:06,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 00:58:11,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 00:58:11,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:11:03,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:11:03,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:20:57,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:20:57,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:27:04,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:27:04,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:30:48,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:30:48,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:32:33,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:32:33,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:33:40,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:33:40,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:49:00,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:49:00,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:49:55,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:49:55,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:50:47,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:50:47,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 01:54:16,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 01:54:16,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:07:11,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 02:07:11,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:12:18,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 02:12:18,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-10 02:20:03,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:28:57,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 02:28:57,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:36:15,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 02:36:15,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 02:37:15,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:37:15,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:39:17,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 02:39:17,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-10 02:40:41,106.89385,-6.15275,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-10 02:41:12,106.89385,-6.15275,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 02:46:23,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:46:23,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 02:48:46,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:48:46,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:54:36,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-10 02:54:36,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-10 02:58:30,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
